Clip ID	Word Number	Original Word	TreeTagger POS	POS	Lemma	Speaker	Start Time	End Time	SRT Line	Language	File ID	Tense	Mood	Number	Person	Gender
OM024_1933_CT_SU2011_VA_04	tt-768	adonde	ADV	Adverb	adonde	>>i	00:00:58	00:01:05	9	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-769	voy	VLfin	Verb	ir	>>i	00:00:58	00:01:05	9	Spanish	OM024_1933_CT_SU2011_VA	Pres	Indi	Sing	1st
OM024_1933_CT_SU2011_VA_04	tt-770	con	PREP	Preposition	con	>>i	00:01:07	00:01:14	10	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-771	todas	QU	Determiner	todo	>>i	00:01:07	00:01:14	10	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-772	las	ART	Determiner	el	>>i	00:01:07	00:01:14	10	Spanish	OM024_1933_CT_SU2011_VA			Plural	
OM024_1933_CT_SU2011_VA_04	tt-773	personas	NC	Noun	persona	>>i	00:01:07	00:01:14	10	Spanish	OM024_1933_CT_SU2011_VA			Plural	
OM024_1933_CT_SU2011_VA_04	tt-774	con	PREP	Preposition	con	>>i	00:01:07	00:01:14	10	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-775	quienes	NC	Noun	<unknown>	>>i	00:01:07	00:01:14	10	Spanish	OM024_1933_CT_SU2011_VA			Plural	
OM024_1933_CT_SU2011_VA_04	tt-776	hablo	VLfin	Verb	hablar	>>i	00:01:07	00:01:14	10	Spanish	OM024_1933_CT_SU2011_VA	Pres	Indi	Sing	1st
OM024_1933_CT_SU2011_VA_04	tt-777	,	CM	Punctuation	,	>>i	00:01:07	00:01:14	10	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-778	les	PPC	Pronoun	él	>>i	00:01:07	00:01:14	10	Spanish	OM024_1933_CT_SU2011_VA			Plural	
OM024_1933_CT_SU2011_VA_04	tt-779	enseño	VLfin	Verb	enseñar	>>i	00:01:07	00:01:14	10	Spanish	OM024_1933_CT_SU2011_VA	Pres	Indi	Sing	1st
OM024_1933_CT_SU2011_VA_04	tt-780	algo	QU	Determiner	algo	>>i	00:01:07	00:01:14	10	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-781	,	CM	Punctuation	,	>>i	00:01:07	00:01:14	10	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-782	les	PPC	Pronoun	él	>>i	00:01:07	00:01:14	10	Spanish	OM024_1933_CT_SU2011_VA			Plural	
OM024_1933_CT_SU2011_VA_04	tt-783	muestro	VLfin	Verb	mostrar	>>i	00:01:07	00:01:14	10	Spanish	OM024_1933_CT_SU2011_VA	Pres	Indi	Sing	1st
OM024_1933_CT_SU2011_VA_04	tt-784	algo	QU	Determiner	algo	>>i	00:01:07	00:01:14	10	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-785	,	CM	Punctuation	,	>>i	00:01:07	00:01:14	10	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-786	completamente	ADV	Adverb	completamente	>>i	00:01:07	00:01:14	10	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-787	gratis	ADV	Adverb	gratis	>>i	00:01:14	00:01:21	11	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-788	,	CM	Punctuation	,	>>i	00:01:14	00:01:21	11	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-789	sin	PREP	Preposition	sin	>>i	00:01:14	00:01:21	11	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-790	necesidad	NC	Noun	necesidad	>>i	00:01:14	00:01:21	11	Spanish	OM024_1933_CT_SU2011_VA			Singular	
OM024_1933_CT_SU2011_VA_04	tt-791	de	CSUBI	Conjunction	de	>>i	00:01:14	00:01:21	11	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-792	que	CQUE	Conjunction	que	>>i	00:01:14	00:01:21	11	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-793	me	PPX	Pronoun	yo	>>i	00:01:14	00:01:21	11	Spanish	OM024_1933_CT_SU2011_VA			Singular	
OM024_1933_CT_SU2011_VA_04	tt-794	tengan	VMfin	Verb	tener	>>i	00:01:14	00:01:21	11	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-795	que	VMfin	Verb	que	>>i	00:01:14	00:01:21	11	Spanish	OM024_1933_CT_SU2011_VA				
OM024_1933_CT_SU2011_VA_04	tt-796	pagar	VLinf	Verb	pagar	>>i	00:01:14	00:01:21	11	Spanish	OM024_1933_CT_SU2011_VA	Infinitive			
OM024_1933_CT_SU2011_VA_04	tt-797	.	FS	Punctuation	.	>>i	00:01:14	00:01:21	11	Spanish	OM024_1933_CT_SU2011_VA				
