ClipId	Gram	Prag	Herit	Vocab,Vocab
MF010_1959_EP_SU2011_AD_07	Det,Det:Art,Imperf,Indefinido,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		Fraseol,Fraseol:VerbPrep,Verb:ser,Verb:hacer,Noun:español,Adjective:secundario,Noun:clase,Verb:poder,Adjective:primario,Noun:Juárez,Verb:enseñar,Noun:palabra,Noun:inglés,Noun:ciudad
MF010_1959_EP_SU2011_AD_08	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Imperf,Prep,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser,Genero,Genero:ExcepArtFem	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		Entities,Entities:Geo,Fraseol,Fraseol:VerbPrep,Verb:hablar,Noun:inglés,Verb:poder,Verb:ser,Noun:español,Verb:escribir,Verb:leer,Noun:receta,Adjective:cómodo,Verb:tener,Verb:entender,Noun:trabajo,Noun:compañero,Verb:hacer,Verb:servir,Noun:día,Verb:trabajar,Adjective:inglés,Noun:diario,Noun:lengua,Verb:usar
MF013_1937_EP_SU2011_AD_01	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,Prep,Prep:Para,Pron,Pron:Objeto,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo		,Verb:ser,Noun:Juárez,Noun:Durango,Verb:nacer,Verb:venir,Noun:parte,Noun:mmm,Noun:estado,Verb:crecer,Adjective:bueno
MF013_1937_EP_SU2011_AD_02	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa		Entities,Entities:Geo,Verb:ser,Noun:inglés,Verb:saber,Noun:español,Noun:país,Adjective:puro,Adjective:fácil,Noun:tipo,Verb:hacer,Noun:hijo,Adjective:raro,Noun:parte,Verb:decir,Verb:poder,Verb:ir,Noun:trabajo
MF013_1937_EP_SU2011_AD_03	Det,Det:Art,Det:Demo,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Gustar,Gustar:Ajenos,Gustar:Propios	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		,Verb:ser,Verb:decir,Noun:ay,Adjective:bueno,Verb:estar,Adjective:grande,Verb:decidir,Noun:Juárez,Verb:gustar,Verb:contar,Verb:ir,Verb:casar,Noun:señor
MF013_1937_EP_SU2011_AD_04	Det,Det:Art,Det:Pos,Prep,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad		,Noun:nieto,Verb:ser,Verb:querer,Adjective:bueno,Verb:tener
MF013_1937_EP_SU2011_AD_05	Det,Det:Art,Det:Pos,Gustar,Gustar:Interlocutor,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Genero,Genero:ExcepMasc,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad		Entities,Entities:Geo,Verb:ser,Verb:decir,Verb:saber,Noun:idioma,Adjective:bonito,Noun:hijo,Adjective:bilingüe,Verb:haber,Adjective:inglés,Verb:fijar,Noun:nieto,Verb:ayudar,Noun:importancia,Verb:hacer,Verb:deber,Verb:estar,Noun:inglés,Noun:español,Verb:ir,Adjective:español,Verb:estudiar,Verb:ver
MF013_1937_EP_SU2011_AD_06	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Genero,Genero:ExcepMasc,PerfPerif,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad		Fraseol,Fraseol:VerbPrep,Noun:idioma,Verb:ser,Verb:estar,Noun:inglés,Verb:haber,Noun:español,Adjective:correcto,Noun:persona,Verb:decir,Adjective:bonito,Verb:hacer,Noun:palabra,Verb:escuchar,Adjective:bilingüe,Verb:saber
MF013_1937_EP_SU2011_AD_07	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad	Contacto,Contacto:Mixtas	,Verb:ser,Noun:Juárez,Verb:tener,Noun:año,Noun:escuela,Verb:decir,Verb:ir,Verb:hacer,Adjective:malo,Noun:español,Noun:Zaragoza,Noun:papá,Adjective:bueno
MF017_1959_EP_SU2011_AD_01	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pret,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser,Genero,Genero:ExcepMasc,Gustar,Gustar:Propios,Pron,Pron:ObjetoDoble	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad		Fraseol,Fraseol:VerbPrep,Verb:ser,Noun:papá,Adjective:puro,Verb:tener,Noun:hermano,Noun:Zacatecas,Noun:eh,Noun:este,Verb:pasar,Verb:haber,Noun:escuela,Verb:ir,Verb:pagar,Noun:cosecha,Verb:querer,Verb:jugar,Verb:nacer,Verb:venir,Noun:mamá,Verb:hacer,Noun:mañana,Verb:encargar,Adjective:grande,Noun:tienda,Noun:etapa,Verb:ver
MF017_1959_EP_SU2011_AD_02	Det,Det:Art,Det:Pos,Gustar,Gustar:Interlocutor,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Gustar,Gustar:Propios,MSub,MSub:Pres,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad		,Verb:ser,Noun:escuela,Verb:tener,Verb:haber,Noun:tarea,Noun:pelo,Verb:gustar,Verb:andar,Verb:hacer,Verb:pasar,Adjective:largo,Verb:dar,Noun:concurso,Verb:preguntar,Verb:recordar,Verb:querer,Verb:ver,Noun:dinero,Verb:poner,Verb:terminar,Noun:educación,Verb:regalar,Noun:año,Noun:eh,Noun:este,Verb:perseguir,Noun:tradición,Noun:libro,Noun:vida,Noun:estudiante,Verb:decir,Verb:ir,Verb:comprar,Adjective:primario,Noun:papá,Adjective:bueno
MF017_1959_EP_SU2011_AD_03	Det,Det:Art,Det:Demo,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser,Gustar,Gustar:Propios	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		Entities,Entities:Geo,Fraseol,Fraseol:VerbPrep,Verb:ser,Verb:ir,Verb:decir,Verb:tener,Noun:este,Adjective:bueno,Verb:platicar,Verb:saber,Verb:dejar,Noun:día,Verb:querer,Verb:conocer,Verb:venir,Verb:hacer,Noun:inglés,Noun:matrimonio,Noun:año,Verb:volver,Noun:tienda,Noun:novio,Noun:trabajo,Verb:llegar,Verb:pedir,Noun:casa,Noun:hermano,Verb:gustar,Verb:comprar,Noun:ropa,Verb:estudiar,Noun:carnicería,Noun:papá,Adjective:serio
MF017_1959_EP_SU2011_AD_04	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Genero,Genero:ExcepMasc,Gustar,Gustar:Propios,MSub,MSub:Pret,PerfPerif,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad		Entities,Entities:Geo,Fraseol,Fraseol:VerbPrep,Verb:ser,Verb:hablar,Verb:tener,Verb:hacer,Verb:saber,Noun:Juárez,Noun:este,Verb:haber,Verb:decir,Verb:ir,Verb:vivir,Verb:salir,Noun:inglés,Noun:año,Adjective:difícil,Noun:principio,Verb:venir,Verb:manejar,Adjective:chico,Noun:aspecto,Noun:tiempo,Noun:Unidos,Noun:país,Noun:español,Noun:parte,Verb:gustar,Noun:gente,Noun:circunstancia,Verb:estar,Verb:sentir,Noun:ciudad,Noun:problema,Adjective:sentimental,Adjective:español,Adjective:inglés,Verb:dejar,Noun:hijo,Noun:origen,Noun:vida,Noun:ay,Noun:mmm,Noun:cuenta,Adjective:bueno,Noun:amistad
MF017_1959_EP_SU2011_AD_05	Det,Det:Art,Det:Demo,Det:Pos,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,Genero,Genero:ExcepMasc,PerfPerif	MarcadoresDisc,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad		,Verb:ir,Verb:hacer,Verb:ser,Verb:hacerlo,Noun:esfuerzo,Noun:casa,Noun:tradición
MF017_1959_EP_SU2011_AD_06	Det,Det:Art,Det:Demo,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif,SerEstar,SerEstar:EstarAux,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Revision		,Verb:hacer,Verb:ser,Verb:ir,Noun:inglés,Adjective:grande,Noun:logro,Noun:aplicación,Noun:este,Verb:estar,Verb:estudiar,Noun:ciudadano
MF017_1959_EP_SU2011_AD_07	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		,Verb:decir,Verb:ser,Noun:este,Verb:graduar,Noun:libro,Verb:haber,Noun:casa,Noun:hermano,Verb:seguir,Noun:semestre,Adjective:preparatorio,Noun:gasto,Verb:pagar,Verb:querer,Adjective:feliz
MF017_1959_EP_SU2011_AD_08	Det,Det:Art,Det:Demo,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Genero,Genero:ExcepMasc,Gustar,Gustar:Propios	MarcadoresDisc,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		Entities,Entities:Geo,Verb:ser,Noun:inglés,Verb:hacer,Noun:clase,Verb:ir,Noun:este,Noun:español,Verb:tener,Verb:decir,Verb:poner,Verb:estar,Noun:ciudad,Noun:Juárez,Noun:eh,Verb:arrepentir,Noun:atención,Noun:universidad
MF017_1959_EP_SU2011_AD_09	Det,Det:Art,Det:Pos,Indefinido,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Genero,Genero:ExcepMasc,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad		Fraseol,Fraseol:VerbPrep,Noun:inglés,Verb:ser,Verb:hablar,Verb:estar,Adjective:cómodo,Verb:decir,Noun:idioma,Noun:esfuerzo,Verb:hacer,Adjective:bilingüe,Verb:dificultar,Noun:español,Verb:ir,Noun:plano,Noun:diario,Noun:esposo,Noun:lugar,Noun:trabajo
MF018_1963_EP_SU2011_AD_01	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo		,Verb:ser,Noun:mamá,Adjective:bueno,Verb:nacer,Verb:venir,Noun:escuela,Noun:familia,Noun:casa,Verb:ir,Verb:caminar,Noun:Chihuahua,Verb:crecer,Noun:rancho,Noun:bien
MF018_1963_EP_SU2011_AD_02	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Imperf,Prep,Pron,Pron:Objeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Gustar,Gustar:Propios	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,RecuDiscurso,RecuDiscurso:GanarTiempo		Fraseol,Fraseol:VerbPrep,Verb:gustar,Verb:ser,Noun:infancia,Verb:tener,Noun:niñez
MF018_1963_EP_SU2011_AD_03	Det,Det:Art,Det:Pos,Imperf,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Pron,Pron:Objeto,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,RecuDiscurso,RecuDiscurso:GanarTiempo		,Verb:ser,Noun:Virgen,Verb:poder,Noun:este,Noun:familia
MF018_1963_EP_SU2011_AD_04	Det,Det:Art,Det:Pos,Imperf,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Otros,SerEstar,SerEstar:Estar,SerEstar:Ser,Gustar,Gustar:Propios	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision		Entities,Entities:Geo,Verb:ser,Verb:gustar,Verb:parecer,Verb:vivir
MF018_1963_EP_SU2011_AD_05	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pret,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Gustar,Gustar:Ajenos,Gustar:Propios,MSub,MSub:Pres	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad		,Verb:ser,Noun:escuela,Verb:tener,Verb:gustar,Adjective:bueno,Noun:bien,Noun:año,Noun:compañero,Verb:recordar,Verb:ir,Verb:decir,Verb:bailar,Verb:estar,Adjective:lleno,Adjective:quinto,Adjective:uniforme,Adjective:blanco,Verb:escolar,Adjective:fuerte,Verb:haber,Noun:nogal
MF018_1963_EP_SU2011_AD_06	Det,Det:Art,Det:Pos,Imperf,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo		,Noun:vida,Verb:ser,Adjective:bueno,Verb:poder,Noun:papá
MF018_1963_EP_SU2011_AD_07	Det,Det:Art,Haber,Haber:Exist,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Por,Pron,Pron:Objeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Genero,Genero:ExcepMasc,Gustar,Gustar:Propios,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc,MarcadoresDisc:Igualdad		,Verb:seguir,Verb:ser,Noun:verdad,Noun:sistema,Verb:estar,Noun:educación
MF018_1963_EP_SU2011_AD_08	Det,Det:Art,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Otros,SerEstar,SerEstar:Estar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,RecuDiscurso,RecuDiscurso:GanarTiempo		,Noun:año,Verb:ser,Adjective:joven,Verb:decir,Verb:tener
MF019_1971_CT_SU2011_VA_01	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		,Verb:ser,Noun:México,Verb:estar,Verb:haber,Verb:jugar,Noun:mamá,Verb:salir,Noun:tiempo,Verb:crecer,Adjective:prematuro,Verb:tener,Noun:Chihuahua,Noun:riesgo,Noun:juventud,Verb:nacer,Verb:hacer,Noun:caricatura,Noun:ciudad,Noun:problema,Noun:infancia,Verb:decir,Verb:ir,Noun:oxígeno
MF019_1971_CT_SU2011_VA_02	Det,Det:Art,Det:Pos,Imperf,Indefinido,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Otros	MarcadoresDisc,MarcadoresDisc:Causa		Entities,Entities:Geo,Verb:venir,Adjective:profesional,Verb:dar,Verb:estudiar,Noun:beca,Verb:tener
MF019_1971_CT_SU2011_VA_03	Det,Det:Art,Det:Demo,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo	Contacto,Contacto:Mixtas	Entities,Entities:Geo,Verb:tener,Verb:ser,Verb:lavar,Noun:hermano,Noun:hombre,Verb:decir,Noun:mamá,Verb:poder,Verb:limpiar,Verb:estar,Noun:año,Noun:cuarto,Noun:cocina,Verb:ver,Noun:niño,Noun:rotación,Adjective:chico,Noun:mi,Verb:hacer,Verb:casar,Verb:dejar,Adjective:único,Noun:casa,Noun:americano
MF019_1971_CT_SU2011_VA_04	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Genero,Genero:ExcepMasc	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo		,Verb:ser,Verb:tener,Verb:hacer,Adjective:serio,Verb:haber,Verb:poder,Adjective:grande,Verb:seguir,Verb:reír,Noun:hermano,Verb:ir,Verb:nacer,Noun:Alina,Verb:significar,Noun:broma,Noun:felicidad,Noun:Lucy,Verb:decir,Noun:muchacho,Adjective:último,Verb:tomar,Noun:techo,Noun:personalidad,Noun:familia,Noun:Jorge,Adjective:verdadero,Noun:edad,Noun:año,Noun:risa,Verb:dormir,Adjective:distinto,Noun:Leticia,Verb:caminar,Verb:tensar,Noun:ay,Noun:dos,Verb:quitar,Noun:veracidad,Noun:período,Verb:querer,Verb:vivir,Noun:niño
MF019_1971_CT_SU2011_VA_05	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Genero,Genero:ExcepMasc,MSub,MSub:Pret	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		Entities,Entities:Geo,Verb:ser,Verb:poder,Verb:vivir,Verb:venir,Noun:familia,Noun:escuela,Verb:tener,Verb:estar,Verb:hablar,Verb:ir,Adjective:bueno,Noun:palabra,Noun:tiempo,Adjective:difícil,Noun:beca,Noun:casa,Noun:gente,Verb:tomar,Noun:vez,Adjective:solo,Noun:dormitorio,Noun:año,Noun:caso,Verb:haber,Verb:entender,Noun:poco,Adjective:nuevo,Verb:aprender
MF019_1971_CT_SU2011_VA_06	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Genero,Genero:ExcepMasc,PerfPerif,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		Fraseol,Fraseol:VerbPrep,Verb:ser,Noun:baño,Verb:poder,Verb:decir,Verb:estar,Verb:necesitar,Noun:Olga,Verb:haber,Noun:teléfono,Verb:entender,Verb:hacer,Verb:rentar,Noun:casa,Verb:hablar,Noun:bebé,Verb:saber,Noun:señora,Noun:risa,Verb:contestar,Noun:número,Noun:idioma,Verb:dar,Verb:tener,Noun:edificio,Noun:gente,Verb:entrar,Verb:aprender,Verb:ver,Verb:vivir,Verb:salir,Verb:sonar,Verb:tratar,Noun:anécdota,Verb:pasar,Noun:apartamento,Noun:calle,Adjective:posible,Noun:ruso,Adjective:fácil,Verb:reír,Verb:imaginar,Adjective:público,Noun:muchacho,Noun:esposo
MF019_1971_CT_SU2011_VA_07	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Gustar,Gustar:Ajenos,Gustar:Propios,PerfPerif,SerEstar,SerEstar:EstarAux,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Revision		Fraseol,Fraseol:VerbPrep,Verb:ser,Verb:decir,Noun:niño,Verb:estar,Noun:mamá,Noun:dios,Verb:tener,Verb:ir,Verb:haber,Adjective:bueno,Verb:poder,Verb:hacer,Verb:jugar,Noun:vez,Verb:ver,Noun:máquina,Noun:ay,Verb:poner,Verb:comprar,Noun:persona,Adjective:real,Noun:basura,Verb:dejar,Noun:vida,Verb:contar,Verb:entrar,Verb:querer,Verb:saber,Noun:papá,Verb:nacer,Noun:dinero,Noun:mundo,Adjective:chico,Noun:verdad,Verb:encontrar,Adjective:primero,Noun:mes,Noun:este,Noun:historia,Verb:tirar,Verb:enseñar,Verb:gustar,Verb:experimentar,Verb:existir,Verb:apagar,Noun:posibilidad,Verb:sentir,Adjective:grande,Verb:seguir,Noun:año,Noun:esquina,Verb:crecer,Noun:dulce,Verb:correr,Adjective:secundario
MF019_1971_CT_SU2011_VA_08	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,Genero,Genero:ExcepMasc,PerfPerif,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		Fraseol,Fraseol:VerbPrep,Verb:ser,Noun:dios,Verb:decir,Verb:poder,Verb:tener,Noun:vez,Noun:verdad,Noun:ojo,Noun:espíritu,Verb:haber,Noun:órgano,Adjective:bueno,Verb:poner,Verb:hacer,Verb:saber,Verb:orar,Noun:hombre,Noun:lugar,Verb:pensar,Adjective:espiritual,Noun:momento,Noun:persona,Noun:verso,Verb:experimentar,Verb:usar,Noun:niño
MF019_1971_CT_SU2011_VA_09	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Genero,Genero:ExcepMasc,PerfPerif,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo,MarcadoresDisc,MarcadoresDisc:Igualdad		Entities,Entities:Geo,Fraseol,Fraseol:VerbPrep,Verb:ser,Verb:estar,Verb:haber,Verb:tener,Noun:gente,Verb:ir,Noun:dios,Noun:invierno,Verb:poder,Noun:señor,Verb:tomar,Noun:pollo,Verb:decir,Noun:vez,Noun:experiencia,Verb:encontrar,Verb:comprar,Verb:mandar,Verb:querer,Verb:hacer,Verb:saber,Verb:congelar,Adjective:bueno,Verb:ver,Adjective:frío,Noun:lugar,Noun:área,Noun:traductor,Noun:metro,Verb:necesitar,Noun:vodka,Noun:necesidad,Noun:cine,Adjective:poco,Noun:estación,Noun:conciencia,Noun:México,Noun:hambre,Noun:gobierno,Noun:hueso,Verb:acercar,Adjective:práctico,Adjective:pobre,Noun:este,Verb:casar,Verb:caminar,Noun:sentido,Verb:vender,Verb:traducir,Noun:clase,Verb:dar,Adjective:especial,Noun:ay,Noun:cosa,Noun:baño,Noun:esposo,Verb:parar,Verb:creer,Verb:experimentar,Adjective:alto,Verb:existir,Noun:hu,Adjective:físico,Noun:año,Adjective:soviético,Noun:mano,Verb:pasar,Noun:ser,Noun:biblia,Noun:unión,Adjective:dulce,Adjective:cristiano,Noun:ruso,Noun:té
