clip_id	tag	tag_type	tt_start	tt_end
AF002_1989_EP_SU2011_AD_02	Noun:tradición	Vocab	tt-488	tt-488
AF002_1989_EP_SU2011_AD_02	Verb:celebrar	Vocab	tt-477	tt-477
AF002_1989_EP_SU2011_AD_02	Verb:celebrar	Vocab	tt-458	tt-458
AF002_1989_EP_SU2011_AD_02	Verb:celebrar	Vocab	tt-502	tt-502
AF002_1989_EP_SU2011_AD_02	Verb:llegar	Vocab	tt-381	tt-381
AF002_1989_EP_SU2011_AD_02	Verb:tener	Vocab	tt-493	tt-493
AF002_1989_EP_SU2011_AD_02	Verb:celebrar	Vocab	tt-413	tt-413
AF002_1989_EP_SU2011_AD_02	Adjective:simple	Vocab	tt-498	tt-498
AF002_1989_EP_SU2011_AD_02	Noun:cosa	Vocab	tt-512	tt-512
AF002_1989_EP_SU2011_AD_02	Verb:celebrar	Vocab	tt-431	tt-431
AF002_1989_EP_SU2011_AD_02	Noun:manera	Vocab	tt-417	tt-417
AF002_1989_EP_SU2011_AD_02	Noun:fecha	Vocab	tt-433	tt-433
AF002_1989_EP_SU2011_AD_02	Verb:celebrar	Vocab	tt-468	tt-468
AF002_1989_EP_SU2011_AD_02	Noun:evento	Vocab	tt-386	tt-386
AF002_1989_EP_SU2011_AD_02	Noun:tiempo	Vocab	tt-442	tt-442
AF002_1989_EP_SU2011_AD_02	Noun:madre	Vocab	tt-456	tt-456
AF002_1989_EP_SU2011_AD_02	Verb:ser	Vocab	tt-460	tt-460
AF002_1989_EP_SU2011_AD_02	Verb:contar	Vocab	tt-353	tt-353
AF002_1989_EP_SU2011_AD_02	Adjective:cultural	Vocab	tt-358	tt-358
AF002_1989_EP_SU2011_AD_02	Noun:cumpleaños	Vocab	tt-504	tt-504
AF002_1989_EP_SU2011_AD_02	Noun:tipo	Vocab	tt-508	tt-508
AF002_1989_EP_SU2011_AD_02	Verb:estar	Vocab	tt-437	tt-437
AF002_1989_EP_SU2011_AD_02	Verb:celebrar	Vocab	tt-463	tt-463
AF002_1989_EP_SU2011_AD_02	Adjective:raro	Vocab	tt-461	tt-461
AF002_1989_EP_SU2011_AD_02	Noun:fecha	Vocab	tt-470	tt-470
AF002_1989_EP_SU2011_AD_02	Noun:comida	Vocab	tt-510	tt-510
AF002_1989_EP_SU2011_AD_02	Verb:que	Vocab	tt-494	tt-494
AF002_1989_EP_SU2011_AD_02	Verb:ser	Vocab	tt-370	tt-370
AF002_1989_EP_SU2011_AD_02	Verb:ver	Vocab	tt-495	tt-495
AF002_1989_EP_SU2011_AD_02	Adjective:especial	Vocab	tt-435	tt-435
AF002_1989_EP_SU2011_AD_02	Noun:vez	Vocab	tt-396	tt-396
AF002_1989_EP_SU2011_AD_02	Noun:día	Vocab	tt-453	tt-453
AF002_1989_EP_SU2011_AD_02	Noun:celebración	Vocab	tt-397	tt-397
AF002_1989_EP_SU2011_AD_02	Noun:tradición	Vocab	tt-369	tt-369
AF002_1989_EP_SU2011_AD_02	Noun:historia	Vocab	tt-354	tt-354
AF002_1989_EP_SU2011_AD_02	Noun:tradición	Vocab	tt-357	tt-357
AF002_1989_EP_SU2011_AD_02	Verb:recordar	Vocab	tt-378	tt-378
AF002_1989_EP_SU2011_AD_02	Noun:UNK	Vocab	tt-411	tt-411
AF002_1989_EP_SU2011_AD_02	Verb:ser	Vocab	tt-404	tt-404
AF002_1989_EP_SU2011_AD_02	Noun:México	Vocab	tt-474	tt-474
AF002_1989_EP_SU2011_AD_02	Noun:religión	Vocab	tt-429	tt-429
AF002_1989_EP_SU2011_AD_03	Pron	Gram	tt-516	tt-516
AF002_1989_EP_SU2011_AD_03	Pron:Objeto	Gram	tt-516	tt-516
AF002_1989_EP_SU2011_AD_03	Gustar	Gram	tt-517	tt-517
AF002_1989_EP_SU2011_AD_03	Gustar:Interlocutor	Gram	tt-517	tt-517
AF002_1989_EP_SU2011_AD_03	Det	Gram	tt-518	tt-518
AF002_1989_EP_SU2011_AD_03	Det:Art	Gram	tt-518	tt-518
AF002_1989_EP_SU2011_AD_03	Pron	Gram	tt-524	tt-524
AF002_1989_EP_SU2011_AD_03	Pron:Objeto	Gram	tt-524	tt-524
AF002_1989_EP_SU2011_AD_03	Prep	Gram	tt-528	tt-528
AF002_1989_EP_SU2011_AD_03	Aux	Gram	tt-532	tt-532
AF002_1989_EP_SU2011_AD_03	Aux:Ser	Gram	tt-532	tt-532
AF002_1989_EP_SU2011_AD_03	MarcadoresDisc	Prag	tt-534	tt-534
AF002_1989_EP_SU2011_AD_03	MarcadoresDisc:Causa	Prag	tt-534	tt-534
AF002_1989_EP_SU2011_AD_03	Prep	Gram	tt-535	tt-535
AF002_1989_EP_SU2011_AD_03	Prep:Por	Gram	tt-535	tt-535
AF002_1989_EP_SU2011_AD_03	Det	Gram	tt-536	tt-536
AF002_1989_EP_SU2011_AD_03	Det:Art	Gram	tt-536	tt-536
AF002_1989_EP_SU2011_AD_03	Prep	Gram	tt-540	tt-540
AF002_1989_EP_SU2011_AD_03	Det	Gram	tt-541	tt-541
AF002_1989_EP_SU2011_AD_03	Det:Art	Gram	tt-541	tt-541
AF002_1989_EP_SU2011_AD_03	Prep	Gram	tt-545	tt-545
AF002_1989_EP_SU2011_AD_03	Prep	Gram	tt-550	tt-550
AF002_1989_EP_SU2011_AD_03	Aux	Gram	tt-551	tt-551
AF002_1989_EP_SU2011_AD_03	Aux:Ser	Gram	tt-551	tt-551
AF002_1989_EP_SU2011_AD_03	Aux	Gram	tt-554	tt-554
AF002_1989_EP_SU2011_AD_03	Aux:Ser	Gram	tt-554	tt-554
AF002_1989_EP_SU2011_AD_03	Prep	Gram	tt-558	tt-558
AF002_1989_EP_SU2011_AD_03	MarcadoresDisc	Prag	tt-561	tt-561
AF002_1989_EP_SU2011_AD_03	MarcadoresDisc:Igualdad	Prag	tt-561	tt-561
AF002_1989_EP_SU2011_AD_03	Aux	Gram	tt-562	tt-562
AF002_1989_EP_SU2011_AD_03	Aux:Ser	Gram	tt-562	tt-562
AF002_1989_EP_SU2011_AD_03	Pron	Gram	tt-566	tt-566
AF002_1989_EP_SU2011_AD_03	Pron:Sujeto	Gram	tt-566	tt-566
AF002_1989_EP_SU2011_AD_03	Indefinido	Gram	tt-568	tt-568
AF002_1989_EP_SU2011_AD_03	Det	Gram	tt-569	tt-569
AF002_1989_EP_SU2011_AD_03	Det:Demo	Gram	tt-569	tt-569
AF002_1989_EP_SU2011_AD_03	Prep	Gram	tt-574	tt-574
AF002_1989_EP_SU2011_AD_03	Aux	Gram	tt-578	tt-578
AF002_1989_EP_SU2011_AD_03	Aux:Ser	Gram	tt-578	tt-578
AF002_1989_EP_SU2011_AD_03	Pron	Gram	tt-585	tt-585
AF002_1989_EP_SU2011_AD_03	Pron:Objeto	Gram	tt-585	tt-585
AF002_1989_EP_SU2011_AD_03	Indefinido	Gram	tt-586	tt-586
AF002_1989_EP_SU2011_AD_03	RecuDiscurso	Prag	tt-588	tt-588
AF002_1989_EP_SU2011_AD_03	RecuDiscurso:GanarTiempo	Prag	tt-588	tt-588
AF002_1989_EP_SU2011_AD_03	Prep	Gram	tt-591	tt-591
AF002_1989_EP_SU2011_AD_03	Prep	Gram	tt-598	tt-598
AF002_1989_EP_SU2011_AD_03	Pron	Gram	tt-601	tt-601
AF002_1989_EP_SU2011_AD_03	Pron:Objeto	Gram	tt-601	tt-601
AF002_1989_EP_SU2011_AD_03	Indefinido	Gram	tt-602	tt-602
AF002_1989_EP_SU2011_AD_03	Imperf	Gram	tt-607	tt-607
AF002_1989_EP_SU2011_AD_03	Aux	Gram	tt-607	tt-607
AF002_1989_EP_SU2011_AD_03	Aux:Ser	Gram	tt-607	tt-607
AF002_1989_EP_SU2011_AD_03	MarcadoresDisc	Prag	tt-609	tt-609
AF002_1989_EP_SU2011_AD_03	MarcadoresDisc:Revision	Prag	tt-609	tt-609
AF002_1989_EP_SU2011_AD_03	Det	Gram	tt-610	tt-610
AF002_1989_EP_SU2011_AD_03	Det:Art	Gram	tt-610	tt-610
AF002_1989_EP_SU2011_AD_03	Pron	Gram	tt-613	tt-613
AF002_1989_EP_SU2011_AD_03	Pron:Objeto	Gram	tt-613	tt-613
AF002_1989_EP_SU2011_AD_03	Imperf	Gram	tt-614	tt-614
AF002_1989_EP_SU2011_AD_03	MarcadoresDisc	Prag	tt-616	tt-616
AF002_1989_EP_SU2011_AD_03	MarcadoresDisc:Causa	Prag	tt-616	tt-616
AF002_1989_EP_SU2011_AD_03	Imperf	Gram	tt-618	tt-618
AF002_1989_EP_SU2011_AD_03	Prep	Gram	tt-619	tt-619
AF002_1989_EP_SU2011_AD_03	Det	Gram	tt-620	tt-620
AF002_1989_EP_SU2011_AD_03	Det:Art	Gram	tt-620	tt-620
AF002_1989_EP_SU2011_AD_03	Pron	Gram	tt-623	tt-623
AF002_1989_EP_SU2011_AD_03	Pron:Objeto	Gram	tt-623	tt-623
AF002_1989_EP_SU2011_AD_03	Imperf	Gram	tt-624	tt-624
AF002_1989_EP_SU2011_AD_03	Prep	Gram	tt-626	tt-626
AF002_1989_EP_SU2011_AD_03	Det	Gram	tt-627	tt-627
AF002_1989_EP_SU2011_AD_03	Det:Art	Gram	tt-627	tt-627
AF002_1989_EP_SU2011_AD_03	Prep	Gram	tt-630	tt-630
AF002_1989_EP_SU2011_AD_03	Det	Gram	tt-631	tt-631
AF002_1989_EP_SU2011_AD_03	Det:Art	Gram	tt-631	tt-631
AF002_1989_EP_SU2011_AD_03	Pron	Gram	tt-637	tt-637
AF002_1989_EP_SU2011_AD_03	Pron:Objeto	Gram	tt-637	tt-637
AF002_1989_EP_SU2011_AD_03	RecuDiscurso	Prag	tt-641	tt-641
AF002_1989_EP_SU2011_AD_03	RecuDiscurso:GanarTiempo	Prag	tt-641	tt-641
AF002_1989_EP_SU2011_AD_03	Pron	Gram	tt-643	tt-643
AF002_1989_EP_SU2011_AD_03	Pron:Objeto	Gram	tt-643	tt-643
AF002_1989_EP_SU2011_AD_03	Pron	Gram	tt-646	tt-646
AF002_1989_EP_SU2011_AD_03	Pron:Objeto	Gram	tt-646	tt-646
AF002_1989_EP_SU2011_AD_03	MarcadoresDisc	Prag	tt-648	tt-648
AF002_1989_EP_SU2011_AD_03	MarcadoresDisc:Causa	Prag	tt-648	tt-648
AF002_1989_EP_SU2011_AD_03	Aux	Gram	tt-653	tt-653
AF002_1989_EP_SU2011_AD_03	Aux:Ser	Gram	tt-653	tt-653
AF002_1989_EP_SU2011_AD_03	Pron	Gram	tt-657	tt-657
AF002_1989_EP_SU2011_AD_03	Pron:Objeto	Gram	tt-657	tt-657
AF002_1989_EP_SU2011_AD_03	Prep	Gram	tt-659	tt-659
AF002_1989_EP_SU2011_AD_03	Prep	Gram	tt-661	tt-661
AF002_1989_EP_SU2011_AD_03	Det	Gram	tt-662	tt-662
AF002_1989_EP_SU2011_AD_03	Det:Art	Gram	tt-662	tt-662
AF002_1989_EP_SU2011_AD_03	Prep	Gram	tt-670	tt-670
AF002_1989_EP_SU2011_AD_03	Pron	Gram	tt-671	tt-671
AF002_1989_EP_SU2011_AD_03	Pron:Sujeto	Gram	tt-671	tt-671
AF002_1989_EP_SU2011_AD_03	Aux	Gram	tt-676	tt-676
AF002_1989_EP_SU2011_AD_03	Aux:Estar	Gram	tt-676	tt-676
AF002_1989_EP_SU2011_AD_03	Indefinido	Gram	tt-684	tt-684
AF002_1989_EP_SU2011_AD_03	RecuDiscurso	Prag	tt-688	tt-688
AF002_1989_EP_SU2011_AD_03	RecuDiscurso:GanarTiempo	Prag	tt-688	tt-688
AF002_1989_EP_SU2011_AD_03	Pron	Gram	tt-697	tt-697
AF002_1989_EP_SU2011_AD_03	Pron:Objeto	Gram	tt-697	tt-697
AF002_1989_EP_SU2011_AD_03	Indefinido	Gram	tt-698	tt-698
AF002_1989_EP_SU2011_AD_03	Prep	Gram	tt-699	tt-699
AF002_1989_EP_SU2011_AD_03	Prep	Gram	tt-702	tt-702
AF002_1989_EP_SU2011_AD_03	Prep	Gram	tt-708	tt-708
AF002_1989_EP_SU2011_AD_03	MarcadoresDisc	Prag	tt-712	tt-712
AF002_1989_EP_SU2011_AD_03	MarcadoresDisc:Revision	Prag	tt-712	tt-712
AF002_1989_EP_SU2011_AD_03	Indefinido	Gram	tt-714	tt-714
AF002_1989_EP_SU2011_AD_03	MarcadoresDisc	Prag	tt-717	tt-717
AF002_1989_EP_SU2011_AD_03	MarcadoresDisc:Causa	Prag	tt-717	tt-717
AF002_1989_EP_SU2011_AD_03	Pron	Gram	tt-722	tt-722
AF002_1989_EP_SU2011_AD_03	Pron:Objeto	Gram	tt-722	tt-722
AF002_1989_EP_SU2011_AD_03	Prep	Gram	tt-725	tt-725
AF002_1989_EP_SU2011_AD_03	Det	Gram	tt-726	tt-726
AF002_1989_EP_SU2011_AD_03	Det:Art	Gram	tt-726	tt-726
AF002_1989_EP_SU2011_AD_03	Prep	Gram	tt-728	tt-728
AF002_1989_EP_SU2011_AD_03	Prep	Gram	tt-731	tt-731
AF002_1989_EP_SU2011_AD_03	Prep	Gram	tt-734	tt-734
AF002_1989_EP_SU2011_AD_03	Aux	Gram	tt-742	tt-742
AF002_1989_EP_SU2011_AD_03	Aux:Estar	Gram	tt-742	tt-742
AF002_1989_EP_SU2011_AD_03	Aux	Gram	tt-749	tt-749
AF002_1989_EP_SU2011_AD_03	Aux:Ser	Gram	tt-749	tt-749
AF002_1989_EP_SU2011_AD_03	Prep	Gram	tt-751	tt-751
AF002_1989_EP_SU2011_AD_03	Prep:Para	Gram	tt-751	tt-751
AF002_1989_EP_SU2011_AD_03	Prep	Gram	tt-755	tt-755
AF002_1989_EP_SU2011_AD_03	Prep	Gram	tt-765	tt-765
AF002_1989_EP_SU2011_AD_03	MarcadoresDisc	Prag	tt-768	tt-768
AF002_1989_EP_SU2011_AD_03	MarcadoresDisc:Igualdad	Prag	tt-768	tt-768
AF002_1989_EP_SU2011_AD_03	PerfPerif	Gram	tt-525	tt-526
AF002_1989_EP_SU2011_AD_03	Fraseol	Vocab	tt-543	tt-545
AF002_1989_EP_SU2011_AD_03	Fraseol:VerbPrep	Vocab	tt-543	tt-545
AF002_1989_EP_SU2011_AD_03	Entities	Vocab	tt-559	tt-560
AF002_1989_EP_SU2011_AD_03	Entities:Geo	Vocab	tt-559	tt-560
AF002_1989_EP_SU2011_AD_03	Gustar	Gram	tt-585	tt-586
AF002_1989_EP_SU2011_AD_03	Gustar:Propios	Gram	tt-585	tt-586
AF002_1989_EP_SU2011_AD_03	Gustar	Gram	tt-601	tt-602
AF002_1989_EP_SU2011_AD_03	Gustar:Propios	Gram	tt-601	tt-602
AF002_1989_EP_SU2011_AD_03	Gustar	Gram	tt-613	tt-614
AF002_1989_EP_SU2011_AD_03	Gustar:Propios	Gram	tt-613	tt-614
AF002_1989_EP_SU2011_AD_03	Gustar	Gram	tt-637	tt-638
AF002_1989_EP_SU2011_AD_03	Gustar:Propios	Gram	tt-637	tt-638
AF002_1989_EP_SU2011_AD_03	Gustar	Gram	tt-643	tt-644
AF002_1989_EP_SU2011_AD_03	Gustar:Propios	Gram	tt-643	tt-644
AF002_1989_EP_SU2011_AD_03	Gustar	Gram	tt-646	tt-647
AF002_1989_EP_SU2011_AD_03	Gustar:Propios	Gram	tt-646	tt-647
AF002_1989_EP_SU2011_AD_03	Gustar	Gram	tt-657	tt-658
AF002_1989_EP_SU2011_AD_03	Gustar:Propios	Gram	tt-657	tt-658
AF002_1989_EP_SU2011_AD_03	Verb:contar	Vocab	tt-669	tt-669
AF002_1989_EP_SU2011_AD_03	Adjective:cercano	Vocab	tt-730	tt-730
AF002_1989_EP_SU2011_AD_03	Verb:ser	Vocab	tt-749	tt-749
AF002_1989_EP_SU2011_AD_03	Verb:hacer	Vocab	tt-690	tt-690
AF002_1989_EP_SU2011_AD_03	Noun:carrera	Vocab	tt-719	tt-719
AF002_1989_EP_SU2011_AD_03	Adjective:primero	Vocab	tt-579	tt-579
AF002_1989_EP_SU2011_AD_03	Adjective:curioso	Vocab	tt-608	tt-608
AF002_1989_EP_SU2011_AD_03	Noun:principio	Vocab	tt-570	tt-570
AF002_1989_EP_SU2011_AD_03	Verb:hacer	Vocab	tt-677	tt-677
AF002_1989_EP_SU2011_AD_03	Verb:venir	Vocab	tt-577	tt-577
AF002_1989_EP_SU2011_AD_03	Noun:licenciatura	Vocab	tt-701	tt-701
AF002_1989_EP_SU2011_AD_03	Verb:gustar	Vocab	tt-517	tt-517
AF002_1989_EP_SU2011_AD_03	Adjective:UNK	Vocab	tt-563	tt-563
AF002_1989_EP_SU2011_AD_03	Noun:maestría	Vocab	tt-716	tt-716
AF002_1989_EP_SU2011_AD_03	Noun:escuela	Vocab	tt-628	tt-628
AF002_1989_EP_SU2011_AD_03	Adjective:UNK	Vocab	tt-555	tt-555
AF002_1989_EP_SU2011_AD_03	Verb:ser	Vocab	tt-578	tt-578
AF002_1989_EP_SU2011_AD_03	Noun:maestría	Vocab	tt-739	tt-739
AF002_1989_EP_SU2011_AD_03	Noun:maestría	Vocab	tt-686	tt-686
AF002_1989_EP_SU2011_AD_03	Verb:conocer	Vocab	tt-666	tt-666
AF002_1989_EP_SU2011_AD_03	Adjective:curioso	Vocab	tt-533	tt-533
AF002_1989_EP_SU2011_AD_03	Verb:ser	Vocab	tt-554	tt-554
AF002_1989_EP_SU2011_AD_03	Adjective:pequeño	Vocab	tt-593	tt-593
AF002_1989_EP_SU2011_AD_03	Verb:aprender	Vocab	tt-649	tt-649
AF002_1989_EP_SU2011_AD_03	Verb:gustar	Vocab	tt-526	tt-526
AF002_1989_EP_SU2011_AD_03	Verb:tomar	Vocab	tt-743	tt-743
AF002_1989_EP_SU2011_AD_03	Verb:gustar	Vocab	tt-602	tt-602
AF002_1989_EP_SU2011_AD_03	Noun:este	Vocab	tt-679	tt-679
AF002_1989_EP_SU2011_AD_03	Noun:grado	Vocab	tt-580	tt-580
AF002_1989_EP_SU2011_AD_03	Verb:enfocar	Vocab	tt-707	tt-707
AF002_1989_EP_SU2011_AD_03	Noun:ciencia	Vocab	tt-709	tt-709
AF002_1989_EP_SU2011_AD_03	Verb:ir	Vocab	tt-539	tt-539
AF002_1989_EP_SU2011_AD_03	Verb:llamar	Vocab	tt-745	tt-745
AF002_1989_EP_SU2011_AD_03	Verb:entrar	Vocab	tt-572	tt-572
AF002_1989_EP_SU2011_AD_03	Noun:educación	Vocab	tt-703	tt-703
AF002_1989_EP_SU2011_AD_03	Verb:trabajar	Vocab	tt-764	tt-764
AF002_1989_EP_SU2011_AD_03	Verb:gustar	Vocab	tt-658	tt-658
AF002_1989_EP_SU2011_AD_03	Verb:ser	Vocab	tt-562	tt-562
AF002_1989_EP_SU2011_AD_03	Noun:verano	Vocab	tt-611	tt-611
AF002_1989_EP_SU2011_AD_03	Verb:ir	Vocab	tt-618	tt-618
AF002_1989_EP_SU2011_AD_03	Verb:haber	Vocab	tt-525	tt-525
AF002_1989_EP_SU2011_AD_03	Noun:consejero	Vocab	tt-770	tt-770
AF002_1989_EP_SU2011_AD_03	Noun:escuela	Vocab	tt-663	tt-663
AF002_1989_EP_SU2011_AD_03	Verb:empezar	Vocab	tt-684	tt-684
AF002_1989_EP_SU2011_AD_03	Verb:ser	Vocab	tt-653	tt-653
AF002_1989_EP_SU2011_AD_03	Verb:gustar	Vocab	tt-644	tt-644
AF002_1989_EP_SU2011_AD_03	Adjective:regular	Vocab	tt-537	tt-537
AF002_1989_EP_SU2011_AD_03	Verb:gustar	Vocab	tt-614	tt-614
AF002_1989_EP_SU2011_AD_03	Noun:educación	Vocab	tt-672	tt-672
AF002_1989_EP_SU2011_AD_03	Noun:consejero	Vocab	tt-760	tt-760
AF002_1989_EP_SU2011_AD_03	Verb:tener	Vocab	tt-568	tt-568
AF002_1989_EP_SU2011_AD_03	Noun:psicología	Vocab	tt-735	tt-735
AF002_1989_EP_SU2011_AD_03	Noun:consejería	Vocab	tt-732	tt-732
AF002_1989_EP_SU2011_AD_03	Adjective:comunitario	Vocab	tt-758	tt-758
AF002_1989_EP_SU2011_AD_03	Verb:gustar	Vocab	tt-638	tt-638
AF002_1989_EP_SU2011_AD_03	Verb:ir	Vocab	tt-660	tt-660
AF002_1989_EP_SU2011_AD_03	Verb:estar	Vocab	tt-676	tt-676
AF002_1989_EP_SU2011_AD_03	Noun:año	Vocab	tt-600	tt-600
AF002_1989_EP_SU2011_AD_03	Noun:chico	Vocab	tt-529	tt-529
AF002_1989_EP_SU2011_AD_03	Verb:estar	Vocab	tt-742	tt-742
AF002_1989_EP_SU2011_AD_03	Verb:divertir	Vocab	tt-624	tt-624
AF002_1989_EP_SU2011_AD_03	Verb:hacer	Vocab	tt-724	tt-724
AF002_1989_EP_SU2011_AD_03	Verb:ser	Vocab	tt-551	tt-551
AF002_1989_EP_SU2011_AD_03	Noun:casa	Vocab	tt-632	tt-632
AF002_1989_EP_SU2011_AD_03	Verb:querer	Vocab	tt-723	tt-723
AF002_1989_EP_SU2011_AD_03	Verb:recordar	Vocab	tt-605	tt-605
AF002_1989_EP_SU2011_AD_03	Verb:gustar	Vocab	tt-647	tt-647
AF002_1989_EP_SU2011_AD_03	Verb:carecer	Vocab	tt-746	tt-746
AF002_1989_EP_SU2011_AD_03	Noun:ciencia	Vocab	tt-705	tt-705
AF002_1989_EP_SU2011_AD_03	Verb:trabajar	Vocab	tt-754	tt-754
AF002_1989_EP_SU2011_AD_03	Noun:matemáticas	Vocab	tt-711	tt-711
AF002_1989_EP_SU2011_AD_03	Verb:ser	Vocab	tt-607	tt-607
AF002_1989_EP_SU2011_AD_03	Verb:gustar	Vocab	tt-586	tt-586
AF002_1989_EP_SU2011_AD_03	Noun:escuela	Vocab	tt-519	tt-519
AF002_1989_EP_SU2011_AD_03	Noun:escuela	Vocab	tt-542	tt-542
AF002_1989_EP_SU2011_AD_03	Noun:servicio	Vocab	tt-757	tt-757
AF002_1989_EP_SU2011_AD_03	Verb:ir	Vocab	tt-549	tt-549
AF002_1989_EP_SU2011_AD_03	Noun:gente	Vocab	tt-667	tt-667
AF002_1989_EP_SU2011_AD_03	Noun:escuela	Vocab	tt-767	tt-767
AF002_1989_EP_SU2011_AD_03	Noun:escuela	Vocab	tt-621	tt-621
AF002_1989_EP_SU2011_AD_03	Verb:querer	Vocab	tt-753	tt-753
AF002_1989_EP_SU2011_AD_03	Verb:ser	Vocab	tt-532	tt-532
AF002_1989_EP_SU2011_AD_03	Verb:empezar	Vocab	tt-714	tt-714
AF002_1989_EP_SU2011_AD_03	Verb:querer	Vocab	tt-763	tt-763
AF002_1989_EP_SU2011_AD_03	Verb:graduar	Vocab	tt-698	tt-698
AF002_1989_EP_SU2011_AD_03	Noun:año	Vocab	tt-695	tt-695
AF002_1989_EP_SU2011_AD_04	Pron	Gram	tt-774	tt-774
AF002_1989_EP_SU2011_AD_04	Pron:Objeto	Gram	tt-774	tt-774
AF002_1989_EP_SU2011_AD_04	Prep	Gram	tt-785	tt-785
AF002_1989_EP_SU2011_AD_04	Det	Gram	tt-794	tt-794
AF002_1989_EP_SU2011_AD_04	Det:Art	Gram	tt-794	tt-794
AF002_1989_EP_SU2011_AD_04	Prep	Gram	tt-802	tt-802
AF002_1989_EP_SU2011_AD_04	Det	Gram	tt-803	tt-803
AF002_1989_EP_SU2011_AD_04	Det:Art	Gram	tt-803	tt-803
AF002_1989_EP_SU2011_AD_04	Prep	Gram	tt-806	tt-806
AF002_1989_EP_SU2011_AD_04	MarcadoresDisc	Prag	tt-814	tt-814
AF002_1989_EP_SU2011_AD_04	MarcadoresDisc:Revision	Prag	tt-814	tt-814
AF002_1989_EP_SU2011_AD_04	Aux	Gram	tt-822	tt-822
AF002_1989_EP_SU2011_AD_04	Aux:Ser	Gram	tt-822	tt-822
AF002_1989_EP_SU2011_AD_04	Prep	Gram	tt-824	tt-824
AF002_1989_EP_SU2011_AD_04	MarcadoresDisc	Prag	tt-834	tt-834
AF002_1989_EP_SU2011_AD_04	MarcadoresDisc:Igualdad	Prag	tt-834	tt-834
AF002_1989_EP_SU2011_AD_04	Pron	Gram	tt-835	tt-835
AF002_1989_EP_SU2011_AD_04	Pron:Objeto	Gram	tt-835	tt-835
AF002_1989_EP_SU2011_AD_04	Prep	Gram	tt-840	tt-840
AF002_1989_EP_SU2011_AD_04	Det	Gram	tt-841	tt-841
AF002_1989_EP_SU2011_AD_04	Det:Art	Gram	tt-841	tt-841
AF002_1989_EP_SU2011_AD_04	Pron	Gram	tt-843	tt-843
AF002_1989_EP_SU2011_AD_04	Pron:Objeto	Gram	tt-843	tt-843
AF002_1989_EP_SU2011_AD_04	Aux	Gram	tt-855	tt-855
AF002_1989_EP_SU2011_AD_04	Aux:Ser	Gram	tt-855	tt-855
AF002_1989_EP_SU2011_AD_04	Aux	Gram	tt-863	tt-863
AF002_1989_EP_SU2011_AD_04	Aux:Ser	Gram	tt-863	tt-863
AF002_1989_EP_SU2011_AD_04	Aux	Gram	tt-868	tt-868
AF002_1989_EP_SU2011_AD_04	Aux:Ser	Gram	tt-868	tt-868
AF002_1989_EP_SU2011_AD_04	Verb:ser	Vocab	tt-855	tt-855
AF002_1989_EP_SU2011_AD_04	Verb:ser	Vocab	tt-822	tt-822
AF002_1989_EP_SU2011_AD_04	Verb:saber	Vocab	tt-852	tt-852
AF002_1989_EP_SU2011_AD_04	Noun:vez	Vocab	tt-839	tt-839
AF002_1989_EP_SU2011_AD_04	Verb:tener	Vocab	tt-846	tt-846
AF002_1989_EP_SU2011_AD_04	Noun:compañero	Vocab	tt-777	tt-777
AF002_1989_EP_SU2011_AD_04	Adjective:amigable	Vocab	tt-812	tt-812
AF002_1989_EP_SU2011_AD_04	Verb:reservar	Vocab	tt-798	tt-798
AF002_1989_EP_SU2011_AD_04	Noun:mayoría	Vocab	tt-795	tt-795
AF002_1989_EP_SU2011_AD_04	Noun:UNK	Vocab	tt-776	tt-776
AF002_1989_EP_SU2011_AD_04	Noun:compañero	Vocab	tt-782	tt-782
AF002_1989_EP_SU2011_AD_04	Verb:callar	Vocab	tt-810	tt-810
AF002_1989_EP_SU2011_AD_04	Noun:escuela	Vocab	tt-786	tt-786
AF002_1989_EP_SU2011_AD_04	Noun:UNK	Vocab	tt-781	tt-781
AF002_1989_EP_SU2011_AD_04	Verb:callar	Vocab	tt-792	tt-792
AF002_1989_EP_SU2011_AD_04	Verb:ser	Vocab	tt-863	tt-863
AF002_1989_EP_SU2011_AD_04	Noun:momento	Vocab	tt-823	tt-823
AF002_1989_EP_SU2011_AD_04	Verb:decir	Vocab	tt-844	tt-844
AF002_1989_EP_SU2011_AD_04	Verb:hacerse	Vocab	tt-826	tt-826
AF002_1989_EP_SU2011_AD_04	Noun:punto	Vocab	tt-808	tt-808
AF002_1989_EP_SU2011_AD_04	Verb:callar	Vocab	tt-858	tt-858
AF002_1989_EP_SU2011_AD_04	Adjective:apropiado	Vocab	tt-864	tt-864
AF002_1989_EP_SU2011_AD_04	Adjective:amigable	Vocab	tt-805	tt-805
AF002_1989_EP_SU2011_AD_04	Verb:hacer	Vocab	tt-836	tt-836
AF002_1989_EP_SU2011_AD_04	Verb:UNK	Vocab	tt-775	tt-775
AF002_1989_EP_SU2011_AD_04	Noun:conferencia	Vocab	tt-848	tt-848
AF002_1989_EP_SU2011_AD_04	Adjective:bueno	Vocab	tt-804	tt-804
AF002_1989_EP_SU2011_AD_04	Noun:trabajo	Vocab	tt-788	tt-788
AF002_1989_EP_SU2011_AD_04	Verb:reservar	Vocab	tt-856	tt-856
AF002_1989_EP_SU2011_AD_04	Verb:compartir	Vocab	tt-866	tt-866
AF002_1989_EP_SU2011_AD_04	Noun:cosa	Vocab	tt-850	tt-850
